time,node,decisions
1000,pop0,37
1000,pop1,485
1000,pop2,642
1000,pop3,519
1000,pop4,460
1000,pop5,18
1000,pop6,469
1000,pop7,364
1000,pop8,22
1000,pop9,319
1000,pop10,567
1000,pop11,1094
1000,pop12,57
1000,pop13,554
1000,pop14,1011
1000,pop15,659
1000,pop16,520
1000,pop17,426
1000,pop18,402
1000,pop19,953
1000,pop20,246
1000,pop21,299
1000,pop22,413
1000,pop23,322
1000,pop24,59
1000,pop25,531
1000,pop26,484
1000,pop27,554
1000,pop28,17
1000,pop29,347
1000,pop30,654
1000,pop31,294
1000,pop32,23
1000,pop33,348
1000,pop34,226
1000,pop35,282
1000,pop36,229
1000,pop37,804
1000,pop38,283
1000,pop39,26
1000,pop40,222
1000,pop41,191
1000,pop42,316
1000,pop43,72
1000,pop44,585
1000,pop45,165
1000,pop46,82
1000,pop47,295
1000,pop48,1298
1000,pop49,39
1000,pop50,2851
1000,pop51,3151
1000,pop52,3344
1000,pop53,2373
1000,pop54,284
1000,pop55,448
1000,pop56,292
1000,pop57,20
