time,node,decisions
1000,pop0,319
1000,pop1,940
1000,pop2,1315
1000,pop3,1273
1000,pop4,74
1000,pop5,1066
1000,pop6,21
1000,pop7,112
1000,pop8,1098
1000,pop9,604
1000,pop10,1056
1000,pop11,136
1000,pop12,639
1000,pop13,36
1000,pop14,1093
1000,pop15,632
1000,pop16,1369
1000,pop17,721
1000,pop18,575
1000,pop19,218
1000,pop20,57
1000,pop21,168
1000,pop22,743
1000,pop23,714
1000,pop24,737
1000,pop25,82
1000,pop26,613
1000,pop27,690
1000,pop28,57
1000,pop29,600
1000,pop30,10
1000,pop31,59
1000,pop32,90
1000,pop33,643
1000,pop34,724
1000,pop35,1155
1000,pop36,40
1000,pop37,557
1000,pop38,1086
1000,pop39,1726
1000,pop40,1299
1000,pop41,1588
1000,pop42,958
1000,pop43,1513
1000,pop44,1899
1000,pop45,82
1000,pop46,630
1000,pop47,658
1000,pop48,608
1000,pop49,710
1000,pop50,5288
1000,pop51,4544
1000,pop52,3781
1000,pop53,3365
1000,pop54,41
1000,pop55,608
1000,pop56,1537
1000,pop57,591
