time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,45,0,0,45,0,0,0,2.6222222222222222,0,0.0,0,0,0.0,0.0
100,1018,173,80,765,51.67265249910275,52.29276455431826,4.9875545505042655,2.68565815324165,6.175468483816013,32.048133595284874,39.42774566473989,31.104046242774565,0.30379915351091297,0.1535770973562662
200,2009,780,316,913,61.267336286094796,76.74551737722071,4.993819530650907,2.6744649079143854,6.320217015441483,52.76704828272773,63.534615384615385,45.66538461538462,0.33563659423879727,0.22611752741726374
300,3024,1489,591,944,66.10540470070646,85.60835666735035,4.9884515919195795,2.6603835978835977,6.302415919855522,61.1630291005291,72.41571524513095,49.875755540631296,0.34768982661455045,0.2527855062258535
400,4004,2237,839,928,66.45145005003933,88.20658993344443,4.994951711816463,2.6635864135864136,6.273374007679442,66.51123876123876,74.95395619132768,50.925793473401875,0.3498741905466181,0.26307926814689186
500,5011,2991,1032,988,67.86350305342232,89.73266642546007,4.998779218009309,2.6569546996607465,6.269168378933708,69.41249251646379,76.48044132397192,51.39685723838181,0.34927764356272906,0.2697519720612431
600,6002,3783,1250,969,70.61609608310485,90.53716689913712,5.005997845803025,2.6584471842719095,6.259386560251667,71.60646451182939,77.2841660058155,52.16679883690193,0.3499295442661243,0.2738050688021111
700,7021,4522,1496,1003,71.22316108307065,91.79457131897662,5.006121864360229,2.658738071499786,6.258122985219877,73.27289559891753,78.52521008403362,53.04179566563467,0.3521133866436658,0.2789102217154941
800,8008,5256,1753,999,71.04651416683713,92.04461119482873,5.007501374668472,2.662087912087912,6.255643570556373,74.84977522477523,78.76541095890411,53.24771689497717,0.3531843130117176,0.2832197496008749
900,8981,6008,2013,960,71.25772345070024,93.02381973479048,5.008598973401644,2.6630664736666296,6.241666361740276,75.97305422558735,79.72070572569906,53.73818242343542,0.35407496935421723,0.2867707187101383
1000,9959,6718,2258,983,70.65945051150683,93.15822872000662,5.009558469545143,2.6621146701476053,6.227720032232596,76.8268902500251,79.83164632331051,53.74382256623995,0.3537493608915462,0.28922209366852425
