time,node,decisions
1000,pop0,143
1000,pop1,0
1000,pop2,1758
1000,pop3,1321
1000,pop4,187
1000,pop5,710
1000,pop6,919
1000,pop7,456
1000,pop8,711
1000,pop9,806
1000,pop10,603
1000,pop11,1113
1000,pop12,0
1000,pop13,0
1000,pop14,913
1000,pop15,787
1000,pop16,340
1000,pop17,2234
1000,pop18,147
1000,pop19,253
1000,pop20,4537
1000,pop21,2076
1000,pop22,1167
1000,pop23,1335
1000,pop24,1572
1000,pop25,1079
1000,pop26,1555
1000,pop27,2664
1000,pop28,565
1000,pop29,1459
1000,pop30,217
1000,pop31,263
1000,pop32,369
1000,pop33,1835
1000,pop34,616
1000,pop35,373
1000,pop36,29
1000,pop37,22
1000,pop38,834
1000,pop39,226
1000,pop40,1350
1000,pop41,2602
1000,pop42,105
1000,pop43,104
1000,pop44,1817
1000,pop45,1162
1000,pop46,221
1000,pop47,740
1000,pop48,1122
1000,pop49,1057
1000,pop50,742
1000,pop51,2655
1000,pop52,929
1000,pop53,1021
1000,pop54,209
1000,pop55,13
1000,pop56,168
1000,pop57,108
1000,pop58,2267
1000,pop59,41
1000,pop60,0
1000,pop61,3658
1000,pop62,304
1000,pop63,0
1000,pop64,986
1000,pop65,1
1000,pop66,1129
1000,pop67,280
1000,pop68,4
1000,pop69,10
1000,pop70,3253
1000,pop71,565
1000,pop72,1241
1000,pop73,229
1000,pop74,163
1000,pop75,36
1000,pop76,630
1000,pop77,2215
1000,pop78,412
1000,pop79,1450
1000,pop80,128
1000,pop81,2646
1000,pop82,566
1000,pop83,6
1000,pop84,8
1000,pop85,465
1000,pop86,1209
1000,pop87,1336
1000,pop88,543
1000,pop89,557
1000,pop90,15
1000,pop91,1091
1000,pop92,2543
1000,pop93,575
1000,pop94,3843
1000,pop95,1099
1000,pop96,837
1000,pop97,506
1000,pop98,497
1000,pop99,1925
1000,pop100,644
1000,pop101,520
1000,pop102,795
1000,pop103,2446
1000,pop104,3
1000,pop105,544
1000,pop106,1818
1000,pop107,965
1000,pop108,538
1000,pop109,1326
1000,pop110,1897
1000,pop111,13
1000,pop112,750
1000,pop113,228
1000,pop114,1556
1000,pop115,1407
1000,pop116,2062
1000,pop117,1071
1000,pop118,679
1000,pop119,235
1000,pop120,991
1000,pop121,1410
1000,pop122,439
1000,pop123,2556
1000,pop124,5414
1000,pop125,7062
1000,pop126,1499
1000,pop127,1100
1000,pop128,1728
1000,pop129,2013
1000,pop130,3225
1000,pop131,5561
1000,pop132,2452
1000,pop133,664
1000,pop134,1067
1000,pop135,790
1000,pop136,1
1000,pop137,105
1000,pop138,508
1000,pop139,1030
1000,pop140,2716
1000,pop141,3664
1000,pop142,3363
1000,pop143,358
1000,pop144,4471
1000,pop145,1632
1000,pop146,186
1000,pop147,1
1000,pop148,170
