time,node,decisions
1000,pop0,179
1000,pop1,790
1000,pop2,0
1000,pop3,4
1000,pop4,594
1000,pop5,202
1000,pop6,54
1000,pop7,365
1000,pop8,0
1000,pop9,1417
1000,pop10,491
1000,pop11,1005
1000,pop12,178
1000,pop13,479
1000,pop14,187
1000,pop15,1511
1000,pop16,416
1000,pop17,511
1000,pop18,716
1000,pop19,230
1000,pop20,226
1000,pop21,433
1000,pop22,34
1000,pop23,322
1000,pop24,0
1000,pop25,33
1000,pop26,0
1000,pop27,172
1000,pop28,217
1000,pop29,1219
1000,pop30,488
1000,pop31,1496
1000,pop32,142
1000,pop33,294
1000,pop34,104
1000,pop35,159
1000,pop36,435
1000,pop37,0
1000,pop38,284
1000,pop39,281
1000,pop40,776
1000,pop41,231
1000,pop42,0
1000,pop43,603
1000,pop44,671
1000,pop45,738
1000,pop46,769
1000,pop47,0
1000,pop48,602
1000,pop49,221
1000,pop50,1729
1000,pop51,2726
1000,pop52,2542
1000,pop53,1746
1000,pop54,1700
1000,pop55,173
1000,pop56,197
1000,pop57,183
