time,node,decisions
1000,pop0,68
1000,pop1,1233
1000,pop2,686
1000,pop3,216
1000,pop4,884
1000,pop5,651
1000,pop6,951
1000,pop7,1150
1000,pop8,97
1000,pop9,691
1000,pop10,1341
1000,pop11,432
1000,pop12,1200
1000,pop13,598
1000,pop14,940
1000,pop15,503
1000,pop16,1121
1000,pop17,1244
1000,pop18,1393
1000,pop19,1538
1000,pop20,2123
1000,pop21,921
1000,pop22,1062
1000,pop23,936
1000,pop24,612
1000,pop25,73
1000,pop26,638
1000,pop27,631
1000,pop28,642
1000,pop29,757
1000,pop30,1267
1000,pop31,1020
1000,pop32,709
1000,pop33,1564
1000,pop34,844
1000,pop35,677
1000,pop36,659
1000,pop37,638
1000,pop38,737
1000,pop39,785
1000,pop40,64
1000,pop41,674
1000,pop42,671
1000,pop43,650
1000,pop44,1774
1000,pop45,974
1000,pop46,2262
1000,pop47,643
1000,pop48,1886
1000,pop49,802
1000,pop50,5385
1000,pop51,5735
1000,pop52,5189
1000,pop53,2999
1000,pop54,92
1000,pop55,1083
1000,pop56,2084
1000,pop57,1172
