time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,47,0,0,47,0,0,0,2.74468085106383,0,0.0,0,0,0.0,0.0
100,1077,202,339,536,19.627774859448923,48.26087726822889,5.003117209669942,2.6870937790157847,6.433091286307054,23.032497678737233,34.89108910891089,29.945544554455445,0.28795918739324433,0.09715278249976961
200,2141,803,709,629,19.202027703836396,68.2189562696639,4.990861079097901,2.6721158337225597,6.40031534688157,34.12704343764596,55.09838107098381,45.012453300124534,0.30988943464153,0.13153203693283388
300,3190,1527,1058,605,19.74097434560966,73.19077796864978,4.996596535300169,2.675548589341693,6.426492441711504,39.31442006269592,60.03274394237066,47.475442043222,0.3148850019684096,0.1457580883809669
400,4247,2198,1435,614,19.828773975473453,74.40707662258458,5.00528664847205,2.671061926065458,6.411673553719008,40.91876618789734,61.18926296633303,48.09099181073703,0.3194535323906941,0.1489873277300795
500,5274,2860,1803,611,20.34223631876987,75.27988519336976,5.003711134314393,2.670838073568449,6.42093566913908,42.184110731892304,62.07517482517483,48.845104895104896,0.31768254893712017,0.15032872271912845
600,6316,3549,2177,590,20.43373064796508,75.44989165696967,5.002091613771528,2.6733692210259656,6.404468376552832,42.9350854971501,62.19442096365173,49.01183431952663,0.32002686675527287,0.1518715182053025
700,7325,4240,2488,597,20.152665987152538,76.10620145216863,4.99636251611952,2.6693515358361775,6.397523195157886,43.86648464163822,62.85801886792453,49.404009433962266,0.31702042803851865,0.15305520320385396
800,8361,4924,2832,605,20.116355358140463,76.06021967874656,4.998117404880289,2.6731252242554717,6.406558740943599,44.20763066618826,62.85235580828595,49.39987814784728,0.31681927331771786,0.1535010939422189
900,9428,5612,3213,603,20.07320964958555,76.34935039304477,4.996687273633237,2.672571064913025,6.396738799146601,44.52206194314807,63.12829650748396,49.65947968638631,0.31846141411333456,0.15459293857545692
1000,10484,6306,3571,607,19.986017351355226,76.32681745572414,4.995826437079842,2.66959175887066,6.403919961756471,44.72176650133537,63.118458610846815,49.575166508087534,0.31926980573683705,0.155019702330074
