time,node,decisions
1000,pop0,745
1000,pop1,1190
1000,pop2,215
1000,pop3,655
1000,pop4,727
1000,pop5,241
1000,pop6,251
1000,pop7,218
1000,pop8,243
1000,pop9,223
1000,pop10,0
1000,pop11,0
1000,pop12,1776
1000,pop13,253
1000,pop14,876
1000,pop15,1104
1000,pop16,376
1000,pop17,992
1000,pop18,256
1000,pop19,0
1000,pop20,0
1000,pop21,0
1000,pop22,2115
1000,pop23,715
1000,pop24,430
1000,pop25,0
1000,pop26,438
1000,pop27,584
1000,pop28,38
1000,pop29,58
1000,pop30,564
1000,pop31,575
1000,pop32,701
1000,pop33,800
1000,pop34,42
1000,pop35,1873
1000,pop36,218
1000,pop37,474
1000,pop38,253
1000,pop39,510
1000,pop40,1494
1000,pop41,1400
1000,pop42,457
1000,pop43,106
1000,pop44,652
1000,pop45,0
1000,pop46,0
1000,pop47,234
1000,pop48,199
1000,pop49,0
1000,pop50,3793
1000,pop51,2735
1000,pop52,1650
1000,pop53,2081
1000,pop54,560
1000,pop55,98
1000,pop56,486
1000,pop57,244
