time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,19,0,0,19,0,0,0,2.6842105263157894,0,0.0,0,0,0.0,0.0
100,419,269,0,150,0,32.37386294512239,5.0118531429557045,2.6443914081145583,3.9794685990338166,15.727923627684964,19.230483271375466,13.598513011152416,0.3443684950773557,0.062283136912556526
200,836,687,0,149,0,33.813995412914515,5.005873360013949,2.645933014354067,3.900050735667174,18.38995215311005,20.540029112081513,13.775836972343523,0.36228682462078315,0.07368892462381067
300,1272,1109,2,161,10.5,34.046149455728035,5.016314257123118,2.654874213836478,3.9024428193558425,19.717767295597483,20.770063119927862,13.888187556357078,0.3829373778437966,0.08168726753814858
400,1698,1542,2,154,10.5,34.41753626775321,5.011024912721431,2.6637220259128385,3.9024865360375847,20.057126030624264,21.102464332036316,13.849546044098574,0.38700815170260794,0.08326752562898825
500,2128,1961,3,164,9.666666666666666,34.48176512748915,4.998097176440992,2.6649436090225564,3.904992816091954,20.43515037593985,21.17593064762876,13.835288118306986,0.39273767060964876,0.08551642559066235
600,2521,2393,3,125,9.666666666666666,34.57225820573298,4.993660546030092,2.6620388734629117,3.90027721585375,20.649345497818327,21.29251984956122,13.795236105307145,0.39155033915098136,0.08466395451005555
700,2934,2772,3,159,9.666666666666666,34.406494478889,4.989265054053989,2.664962508520791,3.8908161284059286,20.489775051124745,21.123376623376622,13.817460317460318,0.3887363468877509,0.08359269141583955
800,3329,3193,3,133,9.666666666666666,34.348057078758,4.985057853204291,2.664463802943827,3.890771592653665,20.55482126764794,21.065455684309427,13.788913247729408,0.3888956370991063,0.08298707104119125
900,3743,3599,3,141,9.666666666666666,34.225173986358186,4.991223388797969,2.667111942292279,3.893437626980902,20.47929468340903,20.918588496804666,13.797443734370658,0.3875316768905621,0.08199403571578759
1000,4162,4007,3,152,9.666666666666666,34.15038081751205,4.987129732361408,2.669149447381067,3.892706615356423,20.41566554541086,20.832792612927378,13.780384327427003,0.3870591022038516,0.08152913255640824
