,flow,node,dec_count,dec_time_avg,dec_time_std
0,1,pop1,2,0.0007989406585693359,0.0006318092346191406
1,1,pop53,2,0.00019216537475585938,7.62939453125e-06
2,1,pop7,4,0.0002053976058959961,2.0744129088275357e-05
3,1,pop41,1,0.00020623207092285156,0.0
4,2,pop3,2,0.0007596015930175781,0.0006079673767089844
5,2,pop53,2,0.00020134449005126953,2.1338462829589844e-05
6,2,pop7,3,0.00024056434631347656,5.653185557888887e-05
7,2,pop51,1,0.0002052783966064453,0.0
8,2,pop52,1,0.00020694732666015625,0.0
9,2,pop48,1,0.00020241737365722656,0.0
10,2,pop49,1,0.00020956993103027344,0.0
11,2,pop2,1,0.00021600723266601562,0.0
12,3,pop4,2,0.0007543563842773438,0.0006048679351806641
13,3,pop51,2,0.00019848346710205078,2.300739288330078e-05
14,3,pop22,4,0.00023043155670166016,5.658725724155353e-05
15,3,pop50,1,0.00021004676818847656,0.0
16,3,pop35,1,0.0002219676971435547,0.0
17,4,pop5,2,0.0008164644241333008,0.000668644905090332
18,4,pop10,1,0.00017690658569335938,0.0
19,4,pop51,2,0.00019729137420654297,7.510185241699219e-06
20,4,pop22,4,0.00023365020751953125,5.0655672856109265e-05
21,4,pop50,1,0.0002090930938720703,0.0
22,4,pop17,1,0.00022101402282714844,0.0
23,4,pop25,1,0.00020956993103027344,0.0
24,5,pop7,5,0.0004508495330810547,0.0004937389165260043
25,5,pop53,1,0.00020885467529296875,0.0
26,5,pop51,1,0.00020074844360351562,0.0
27,5,pop46,1,0.00021505355834960938,0.0
28,5,pop45,1,0.00020551681518554688,0.0
29,6,pop10,3,0.0005805492401123047,0.0005749375259720643
30,6,pop51,2,0.00018858909606933594,1.5974044799804688e-05
31,6,pop22,4,0.00021845102310180664,3.526394349543884e-05
32,6,pop11,1,0.0002040863037109375,0.0
33,7,pop12,2,0.0008062124252319336,0.0006595849990844727
34,7,pop52,1,0.00021767616271972656,0.0
35,7,pop51,2,0.00020134449005126953,4.649162292480469e-06
36,7,pop22,3,0.00024334589640299478,4.234837188507696e-05
37,7,pop53,1,0.0002067089080810547,0.0
38,7,pop41,1,0.00020766258239746094,0.0
39,8,pop14,3,0.0005807876586914062,0.0005742395495219216
40,8,pop50,2,0.00019109249114990234,1.5139579772949219e-05
41,8,pop51,4,0.0006026625633239746,0.000676015740132236
42,8,pop22,5,0.0005794048309326171,0.0006417500346949877
43,8,pop4,1,0.0021905899047851562,0.0
44,8,pop5,1,0.00021219253540039062,0.0
45,8,pop10,1,0.0002281665802001953,0.0
46,8,pop21,1,0.00020694732666015625,0.0
47,8,pop23,1,0.00020956993103027344,0.0
48,8,pop24,1,0.0002243518829345703,0.0
49,8,pop46,1,0.0002105236053466797,0.0
50,8,pop45,1,0.00024580955505371094,0.0
51,9,pop16,2,0.0007454156875610352,0.000599980354309082
52,9,pop50,4,0.0002288818359375,4.509799446904796e-05
53,9,pop51,1,0.0002071857452392578,0.0
54,9,pop53,1,0.00020503997802734375,0.0
55,10,pop18,4,0.0004992485046386719,0.0005207145551821395
56,10,pop19,1,0.00019693374633789062,0.0
57,10,pop51,1,0.00020265579223632812,0.0
58,10,pop22,1,0.0002048015594482422,0.0
59,11,pop20,2,0.0007890462875366211,0.0006412267684936523
60,11,pop19,2,0.0001862049102783203,1.5497207641601562e-05
61,11,pop18,3,0.0002063115437825521,2.177353313474864e-05
62,11,pop51,1,0.00020432472229003906,0.0
63,11,pop10,1,0.0002014636993408203,0.0
64,12,pop23,2,0.0008715391159057617,0.0007261037826538086
65,12,pop21,1,0.0001728534698486328,0.0
66,12,pop22,3,0.00021640459696451822,1.4433461614922194e-05
67,12,pop51,1,0.00020599365234375,0.0
68,12,pop10,1,0.00020051002502441406,0.0
69,13,pop24,2,0.0008230209350585938,0.0006773471832275391
70,13,pop14,1,0.00017881393432617188,0.0
71,13,pop50,1,0.0001957416534423828,0.0
72,13,pop51,2,0.00021016597747802734,1.0609626770019531e-05
73,13,pop22,4,0.0002397298812866211,4.5657780396523086e-05
74,13,pop46,1,0.0002288818359375,0.0
75,13,pop45,1,0.000202178955078125,0.0
76,14,pop25,2,0.000830531120300293,0.000677943229675293
77,14,pop17,1,0.0001823902130126953,0.0
78,14,pop50,1,0.0002460479736328125,0.0
79,14,pop51,2,0.00019860267639160156,1.6689300537109375e-06
80,14,pop22,3,0.00021227200826009115,1.5586003608025296e-05
81,14,pop10,1,0.00020313262939453125,0.0
82,15,pop26,2,0.0007964372634887695,0.0006498098373413086
83,15,pop50,1,0.0001780986785888672,0.0
84,15,pop51,4,0.0006226897239685059,0.0007257357057846508
85,15,pop22,1,0.0018706321716308594,0.0
86,15,pop4,2,0.00024044513702392578,1.2516975402832031e-05
87,15,pop47,1,0.0002014636993408203,0.0
88,16,pop28,2,0.0007655620574951172,0.0006206035614013672
89,16,pop51,5,0.0005316257476806641,0.000648697643708288
90,16,pop22,4,0.0006214380264282227,0.0006829686843977061
91,16,pop8,1,0.0018887519836425781,0.0
92,16,pop4,1,0.002125978469848633,0.0
93,16,pop5,1,0.002530336380004883,0.0
94,16,pop10,3,0.00021600723266601562,7.176359626432615e-06
95,16,pop11,2,0.0015311241149902344,0.001323699951171875
96,17,pop32,2,0.0008089542388916016,0.0006630420684814453
97,17,pop50,1,0.00020051002502441406,0.0
98,17,pop51,2,0.0002104043960571289,3.4570693969726562e-06
99,17,pop22,3,0.00023134549458821615,1.7427222126256046e-05
100,17,pop47,1,0.00020384788513183594,0.0
101,18,pop36,2,0.0007612705230712891,0.0006167888641357422
102,18,pop51,1,0.0001914501190185547,0.0
103,18,pop19,1,0.00023221969604492188,0.0
104,18,pop18,4,0.00020432472229003906,1.0537723603539261e-05
105,19,pop37,2,0.0007690191268920898,0.0006235837936401367
106,19,pop52,1,0.00017976760864257812,0.0
107,19,pop51,3,0.0007753372192382812,0.0006930796791892175
108,19,pop22,5,0.0005533218383789063,0.0006699046933063752
109,19,pop4,1,0.0021910667419433594,0.0
110,19,pop5,1,0.00021767616271972656,0.0
111,19,pop10,1,0.00022554397583007812,0.0
112,20,pop40,2,0.0008308887481689453,0.0006852149963378906
113,20,pop41,1,0.00017976760864257812,0.0
114,20,pop53,2,0.0002014636993408203,9.298324584960938e-06
115,20,pop7,4,0.00024068355560302734,6.932089375571295e-05
116,20,pop1,1,0.00020885467529296875,0.0
117,20,pop15,1,0.00020551681518554688,0.0
118,21,pop42,2,0.0007661581039428711,0.0006214380264282227
119,21,pop53,2,0.0001856088638305664,1.5616416931152344e-05
120,21,pop7,4,0.00021255016326904297,3.533525019201595e-05
121,21,pop51,1,0.000217437744140625,0.0
122,21,pop52,1,0.0002040863037109375,0.0
123,22,pop43,2,0.0007687807083129883,0.0006223917007446289
124,22,pop51,2,0.0001881122589111328,1.811981201171875e-05
125,22,pop22,4,0.00020521879196166992,2.07125068565723e-05
126,22,pop52,1,0.00020241737365722656,0.0
127,23,pop46,2,0.0007730722427368164,0.0006257295608520508
128,23,pop51,2,0.00018799304962158203,1.800060272216797e-05
129,23,pop22,4,0.00022667646408081055,5.548609796211353e-05
130,23,pop52,1,0.0002090930938720703,0.0
131,23,pop48,1,0.00021767616271972656,0.0
132,23,pop49,1,0.00020956993103027344,0.0
133,23,pop2,1,0.0002129077911376953,0.0
134,24,pop47,2,0.0007431507110595703,0.0005867481231689453
135,24,pop53,2,0.00019025802612304688,1.2159347534179688e-05
136,24,pop7,4,0.00020956993103027344,1.5354415642583122e-05
137,24,pop3,1,0.00020051002502441406,0.0
138,25,pop48,3,0.0005826950073242188,0.0005779629285199894
139,25,pop57,3,0.00022967656453450522,5.772826692026328e-05
140,25,pop52,1,0.00020766258239746094,0.0
141,25,pop55,1,0.0002079010009765625,0.0
142,25,pop50,1,0.00020837783813476562,0.0
143,25,pop35,1,0.000202178955078125,0.0
144,26,pop49,2,0.0008395910263061523,0.0006684064865112305
145,26,pop48,2,0.00018978118896484375,1.9788742065429688e-05
146,26,pop57,4,0.0002136826515197754,2.3791961313791736e-05
147,26,pop52,1,0.00020551681518554688,0.0
148,26,pop3,1,0.00020384788513183594,0.0
149,27,pop53,3,0.0005424817403157552,0.0005225514637472197
150,27,pop7,3,0.0002101262410481771,3.751809250634632e-05
151,27,pop51,1,0.000202178955078125,0.0
152,27,pop52,1,0.0002205371856689453,0.0
153,28,pop54,2,0.0008089542388916016,0.0006589889526367188
154,28,pop52,1,0.00017404556274414062,0.0
155,28,pop48,2,0.00019812583923339844,6.4373016357421875e-06
156,28,pop57,3,0.00021990140279134115,2.186558208927508e-05
157,28,pop49,1,0.0002079010009765625,0.0
158,28,pop2,1,0.00022339820861816406,0.0
159,29,pop55,2,0.0007845163345336914,0.0006352663040161133
160,29,pop52,1,0.00017023086547851562,0.0
161,29,pop48,2,0.00019609928131103516,9.655952453613281e-06
162,29,pop57,4,0.00020873546600341797,1.7211195964789482e-05
163,29,pop49,1,0.00020766258239746094,0.0
164,29,pop2,1,0.00020456314086914062,0.0
165,30,pop4,2,0.0008121728897094727,0.0006335973739624023
166,30,pop51,4,0.00020498037338256836,1.867395542306619e-05
167,30,pop22,4,0.0006184577941894531,0.0006572794417444723
168,30,pop8,2,0.0011490583419799805,0.0009502172470092773
169,30,pop53,1,0.0002162456512451172,0.0
170,30,pop41,1,0.0002052783966064453,0.0
171,31,pop10,2,0.0007957220077514648,0.0006209611892700195
172,31,pop51,6,0.0005661249160766602,0.0008016206405505751
173,31,pop22,2,0.0010091066360473633,0.0008231401443481445
174,31,pop8,1,0.002279996871948242,0.0
175,31,pop4,1,0.002257823944091797,0.0
176,31,pop46,2,0.00026297569274902344,4.553794860839844e-05
177,31,pop53,1,0.00020933151245117188,0.0
178,31,pop41,1,0.0002117156982421875,0.0
179,32,pop26,2,0.0008406639099121094,0.0006561279296875
180,32,pop50,1,0.0001857280731201172,0.0
181,32,pop51,1,0.00019049644470214844,0.0
182,32,pop22,3,0.00020893414815266928,1.0209092342074588e-05
183,33,pop37,5,0.0004561901092529297,0.00047772371844852414
184,33,pop52,1,0.0001983642578125,0.0
185,33,pop51,1,0.00020170211791992188,0.0
186,33,pop53,1,0.00020885467529296875,0.0
187,34,pop40,4,0.0005614161491394043,0.0005943360673570422
