time,node,decisions
1000,pop0,24
1000,pop1,811
1000,pop2,401
1000,pop3,653
1000,pop4,1466
1000,pop5,1294
1000,pop6,744
1000,pop7,3559
1000,pop8,855
1000,pop9,357
1000,pop10,1846
1000,pop11,1418
1000,pop12,231
1000,pop13,654
1000,pop14,1567
1000,pop15,345
1000,pop16,215
1000,pop17,404
1000,pop18,2412
1000,pop19,1678
1000,pop20,1343
1000,pop21,371
1000,pop22,2151
1000,pop23,575
1000,pop24,734
1000,pop25,590
1000,pop26,235
1000,pop27,1319
1000,pop28,343
1000,pop29,0
1000,pop30,0
1000,pop31,0
1000,pop32,202
1000,pop33,502
1000,pop34,56
1000,pop35,1700
1000,pop36,1009
1000,pop37,1300
1000,pop38,337
1000,pop39,1215
1000,pop40,746
1000,pop41,1515
1000,pop42,1023
1000,pop43,1782
1000,pop44,1378
1000,pop45,1201
1000,pop46,2472
1000,pop47,847
1000,pop48,3125
1000,pop49,1323
1000,pop50,5059
1000,pop51,8993
1000,pop52,3928
1000,pop53,4868
1000,pop54,247
1000,pop55,1182
1000,pop56,376
1000,pop57,2433
