time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,19,0,0,19,0,0,0,2.6315789473684212,0,0.0,0,0,0.0,0.0
100,422,181,118,123,19.31715015323154,30.030189359149738,4.985420503517219,2.637440758293839,6.158485273492286,10.40521327014218,17.16022099447514,14.237569060773481,0.06404286174669689,0.1825222902567399
200,840,438,302,100,20.271307945076995,32.69067168125859,5.008856437683138,2.644047619047619,6.374233128834356,13.605952380952381,19.794520547945204,15.614155251141552,0.06492359759463182,0.212500363129305
300,1265,686,462,117,19.991815994486533,32.69397193036546,4.976354560533882,2.675098814229249,6.344611989702097,13.63715415019763,19.644314868804663,15.479591836734693,0.066278355489107,0.21168945932906735
400,1674,945,599,130,19.673319395542507,33.444935449928614,4.977920790559395,2.6762246117084825,6.416442772702848,14.266427718040621,20.31957671957672,15.714285714285714,0.06569899306936335,0.20901302334828895
500,2098,1216,767,115,19.7109654398582,33.85036897603621,4.994373116331411,2.667302192564347,6.428334025758205,14.75023832221163,20.70394736842105,15.90625,0.06628867042869226,0.2117453643811941
600,2516,1466,930,120,19.77329767600049,33.90570016053964,4.9933163312596385,2.6645468998410173,6.4321243523316065,14.802066772655008,20.779672578444746,15.922237380627559,0.06706382178295989,0.21411519642562246
700,2951,1732,1097,122,19.627690613365587,34.19944551953717,4.99230756865075,2.662148424262962,6.465655534490302,15.02372077261945,21.039260969976905,16.08487297921478,0.0676153286499294,0.2163666751448978
800,3384,2000,1240,144,19.733331303501213,34.31670984407218,5.006053650808588,2.6651891252955084,6.460750853242321,15.10372340425532,21.1175,16.0755,0.06824071298511952,0.21680389997241772
900,3823,2294,1420,109,19.64993561601928,34.375259164203825,5.00659779292646,2.6651844101490973,6.464068209500609,15.26994506931729,21.13731473408893,16.07279860505667,0.06881402584247276,0.2192889501218919
