time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,55,0,0,55,0,0,0,2.727272727272727,0,0.0,0,0,0.0,0.0
100,1230,400,25,805,33.237005378924515,49.31355802230274,4.962978924979591,2.683739837398374,4.692230197708097,30.29349593495935,36.2475,34.8475,0.3289723795416918,0.18583137891010643
200,2428,1274,149,1005,56.33492737453356,63.90352521661755,4.991015820576905,2.6771004942339376,4.868166517533768,47.05560131795717,50.669544740973315,40.73390894819466,0.3863948297926742,0.2651895859829106
300,3602,2236,333,1033,64.27979350352375,72.7240654661442,5.00091123563711,2.6785119378123263,4.956596539520252,55.989450305385894,59.39132379248658,42.779964221824685,0.39773983560809434,0.3006617319660262
400,4820,3244,513,1063,68.3279118826697,77.61900662941686,4.999498685802157,2.6730290456431534,5.010325315828162,60.80684647302905,64.30209617755857,43.550554870530206,0.4055791488451228,0.32161689112522723
500,5995,4219,727,1049,71.5625489985052,80.71339939932287,4.998103002439772,2.668223519599666,5.053770922218575,64.21534612176814,67.39345816544204,44.14292486371178,0.403976255178065,0.33349533163627004
600,7244,5175,954,1115,74.31907285189415,82.63735781061705,4.996184934381856,2.6659304251794587,5.06643842150451,65.98329652125898,69.33178743961352,44.495652173913044,0.4040997017883505,0.34069283450892557
700,8469,6178,1189,1102,77.4444817302223,83.54080125198145,4.996577201002687,2.6665485889715432,5.0813726533943715,67.62923603731255,70.24069278083522,44.524765296212365,0.406009138939159,0.3473431699266099
800,9644,7182,1388,1074,78.9774157244418,84.39158512641296,4.992963788152728,2.666424720033181,5.091603755508718,68.88500622148486,71.10261765524923,44.79044834307992,0.4069516051794853,0.350984023652165
900,10891,8177,1593,1121,79.10910699198581,85.07733557154376,4.9937109504228845,2.66605454044624,5.089520517080192,69.4807639335231,71.77766907178672,44.79234438057968,0.4081178545928426,0.35350411267013515
1000,12135,9225,1807,1103,79.06345613167214,85.70281921283771,4.993661677783483,2.6667490729295427,5.096189985995236,70.16909765142151,72.41474254742548,44.92043360433604,0.4099141394520984,0.3562703457574659
