time,node,decisions
1000,pop0,280
1000,pop1,649
1000,pop2,272
1000,pop3,443
1000,pop4,276
1000,pop5,662
1000,pop6,12
1000,pop7,44
1000,pop8,566
1000,pop9,520
1000,pop10,620
1000,pop11,83
1000,pop12,496
1000,pop13,0
1000,pop14,506
1000,pop15,459
1000,pop16,879
1000,pop17,231
1000,pop18,354
1000,pop19,100
1000,pop20,122
1000,pop21,120
1000,pop22,440
1000,pop23,519
1000,pop24,497
1000,pop25,91
1000,pop26,43
1000,pop27,220
1000,pop28,280
1000,pop29,527
1000,pop30,0
1000,pop31,20
1000,pop32,0
1000,pop33,171
1000,pop34,273
1000,pop35,207
1000,pop36,296
1000,pop37,151
1000,pop38,473
1000,pop39,872
1000,pop40,500
1000,pop41,821
1000,pop42,124
1000,pop43,315
1000,pop44,798
1000,pop45,228
1000,pop46,453
1000,pop47,148
1000,pop48,170
1000,pop49,2
1000,pop50,1782
1000,pop51,2359
1000,pop52,1188
1000,pop53,1093
1000,pop54,43
1000,pop55,417
1000,pop56,495
1000,pop57,0
