time,node,decisions
1000,pop0,697
1000,pop1,461
1000,pop2,670
1000,pop3,719
1000,pop4,575
1000,pop5,237
1000,pop6,70
1000,pop7,408
1000,pop8,0
1000,pop9,234
1000,pop10,924
1000,pop11,292
1000,pop12,530
1000,pop13,201
1000,pop14,1227
1000,pop15,187
1000,pop16,653
1000,pop17,718
1000,pop18,105
1000,pop19,32
1000,pop20,241
1000,pop21,815
1000,pop22,552
1000,pop23,909
1000,pop24,410
1000,pop25,782
1000,pop26,326
1000,pop27,1022
1000,pop28,399
1000,pop29,638
1000,pop30,569
1000,pop31,368
1000,pop32,811
1000,pop33,1094
1000,pop34,510
1000,pop35,581
1000,pop36,1057
1000,pop37,611
1000,pop38,271
1000,pop39,454
1000,pop40,82
1000,pop41,174
1000,pop42,264
1000,pop43,514
1000,pop44,1151
1000,pop45,1042
1000,pop46,889
1000,pop47,359
1000,pop48,1051
1000,pop49,251
1000,pop50,2501
1000,pop51,2966
1000,pop52,2942
1000,pop53,1575
1000,pop54,242
1000,pop55,652
1000,pop56,1207
1000,pop57,326
