time,node,decisions
1000,pop0,0
1000,pop1,1219
1000,pop2,903
1000,pop3,294
1000,pop4,529
1000,pop5,724
1000,pop6,724
1000,pop7,209
1000,pop8,850
1000,pop9,0
1000,pop10,1266
1000,pop11,0
1000,pop12,235
1000,pop13,83
1000,pop14,27
1000,pop15,1060
1000,pop16,1530
1000,pop17,490
1000,pop18,599
1000,pop19,1237
1000,pop20,248
1000,pop21,262
1000,pop22,604
1000,pop23,223
1000,pop24,47
1000,pop25,254
1000,pop26,6
1000,pop27,264
1000,pop28,763
1000,pop29,0
1000,pop30,0
1000,pop31,0
1000,pop32,216
1000,pop33,2008
1000,pop34,603
1000,pop35,1330
1000,pop36,707
1000,pop37,221
1000,pop38,139
1000,pop39,222
1000,pop40,999
1000,pop41,787
1000,pop42,630
1000,pop43,658
1000,pop44,19
1000,pop45,1
1000,pop46,696
1000,pop47,0
1000,pop48,404
1000,pop49,226
1000,pop50,2552
1000,pop51,3325
1000,pop52,1197
1000,pop53,1580
1000,pop54,0
1000,pop55,982
1000,pop56,1174
1000,pop57,584
