time,node,decisions
1000,pop0,289
1000,pop1,167
1000,pop2,1866
1000,pop3,2307
1000,pop4,612
1000,pop5,1106
1000,pop6,842
1000,pop7,1234
1000,pop8,1038
1000,pop9,2753
1000,pop10,434
1000,pop11,1735
1000,pop12,4
1000,pop13,257
1000,pop14,1173
1000,pop15,148
1000,pop16,966
1000,pop17,1376
1000,pop18,1712
1000,pop19,735
1000,pop20,6514
1000,pop21,531
1000,pop22,578
1000,pop23,605
1000,pop24,1537
1000,pop25,1732
1000,pop26,1279
1000,pop27,1228
1000,pop28,3
1000,pop29,755
1000,pop30,156
1000,pop31,567
1000,pop32,1236
1000,pop33,3545
1000,pop34,525
1000,pop35,552
1000,pop36,401
1000,pop37,2
1000,pop38,23
1000,pop39,573
1000,pop40,674
1000,pop41,4594
1000,pop42,799
1000,pop43,30
1000,pop44,3568
1000,pop45,1671
1000,pop46,142
1000,pop47,1
1000,pop48,395
1000,pop49,703
1000,pop50,831
1000,pop51,2741
1000,pop52,795
1000,pop53,920
1000,pop54,0
1000,pop55,2
1000,pop56,482
1000,pop57,453
1000,pop58,1189
1000,pop59,645
1000,pop60,232
1000,pop61,4186
1000,pop62,1329
1000,pop63,0
1000,pop64,719
1000,pop65,680
1000,pop66,911
1000,pop67,2279
1000,pop68,776
1000,pop69,205
1000,pop70,2396
1000,pop71,780
1000,pop72,826
1000,pop73,364
1000,pop74,597
1000,pop75,171
1000,pop76,2
1000,pop77,2029
1000,pop78,1089
1000,pop79,3100
1000,pop80,1464
1000,pop81,3145
1000,pop82,2047
1000,pop83,800
1000,pop84,223
1000,pop85,1459
1000,pop86,2418
1000,pop87,1874
1000,pop88,873
1000,pop89,1566
1000,pop90,46
1000,pop91,3773
1000,pop92,2933
1000,pop93,927
1000,pop94,4097
1000,pop95,997
1000,pop96,318
1000,pop97,689
1000,pop98,959
1000,pop99,2054
1000,pop100,1077
1000,pop101,2504
1000,pop102,2886
1000,pop103,2185
1000,pop104,1093
1000,pop105,1013
1000,pop106,439
1000,pop107,2651
1000,pop108,688
1000,pop109,2995
1000,pop110,5425
1000,pop111,36
1000,pop112,407
1000,pop113,2230
1000,pop114,1031
1000,pop115,338
1000,pop116,4463
1000,pop117,1193
1000,pop118,285
1000,pop119,591
1000,pop120,2693
1000,pop121,3283
1000,pop122,2
1000,pop123,1086
1000,pop124,1807
1000,pop125,3716
1000,pop126,704
1000,pop127,687
1000,pop128,1986
1000,pop129,3984
1000,pop130,4030
1000,pop131,3152
1000,pop132,2364
1000,pop133,639
1000,pop134,107
1000,pop135,1444
1000,pop136,800
1000,pop137,813
1000,pop138,761
1000,pop139,562
1000,pop140,3287
1000,pop141,1754
1000,pop142,842
1000,pop143,846
1000,pop144,3755
1000,pop145,1716
1000,pop146,987
1000,pop147,210
1000,pop148,702
