time,node,decisions
1000,pop0,749
1000,pop1,0
1000,pop2,526
1000,pop3,657
1000,pop4,32
1000,pop5,41
1000,pop6,282
1000,pop7,196
1000,pop8,403
1000,pop9,754
1000,pop10,324
1000,pop11,185
1000,pop12,1
1000,pop13,619
1000,pop14,1114
1000,pop15,821
1000,pop16,485
1000,pop17,2402
1000,pop18,1641
1000,pop19,294
1000,pop20,4274
1000,pop21,0
1000,pop22,211
1000,pop23,0
1000,pop24,805
1000,pop25,535
1000,pop26,0
1000,pop27,1297
1000,pop28,66
1000,pop29,2741
1000,pop30,0
1000,pop31,1036
1000,pop32,397
1000,pop33,1517
1000,pop34,35
1000,pop35,240
1000,pop36,2205
1000,pop37,702
1000,pop38,756
1000,pop39,963
1000,pop40,652
1000,pop41,1707
1000,pop42,1083
1000,pop43,161
1000,pop44,795
1000,pop45,808
1000,pop46,149
1000,pop47,0
1000,pop48,0
1000,pop49,303
1000,pop50,1065
1000,pop51,1774
1000,pop52,231
1000,pop53,639
1000,pop54,24
1000,pop55,32
1000,pop56,113
1000,pop57,473
1000,pop58,873
1000,pop59,324
1000,pop60,437
1000,pop61,1822
1000,pop62,996
1000,pop63,0
1000,pop64,372
1000,pop65,593
1000,pop66,1412
1000,pop67,644
1000,pop68,631
1000,pop69,225
1000,pop70,3491
1000,pop71,183
1000,pop72,299
1000,pop73,655
1000,pop74,0
1000,pop75,688
1000,pop76,834
1000,pop77,1518
1000,pop78,10
1000,pop79,1299
1000,pop80,231
1000,pop81,2416
1000,pop82,745
1000,pop83,228
1000,pop84,4
1000,pop85,392
1000,pop86,1280
1000,pop87,1157
1000,pop88,11
1000,pop89,11
1000,pop90,39
1000,pop91,903
1000,pop92,765
1000,pop93,303
1000,pop94,4238
1000,pop95,616
1000,pop96,302
1000,pop97,161
1000,pop98,336
1000,pop99,1339
1000,pop100,13
1000,pop101,261
1000,pop102,671
1000,pop103,1434
1000,pop104,988
1000,pop105,451
1000,pop106,11
1000,pop107,953
1000,pop108,369
1000,pop109,1143
1000,pop110,1702
1000,pop111,29
1000,pop112,901
1000,pop113,1316
1000,pop114,3657
1000,pop115,18
1000,pop116,1423
1000,pop117,816
1000,pop118,399
1000,pop119,1983
1000,pop120,3046
1000,pop121,1377
1000,pop122,832
1000,pop123,2803
1000,pop124,2829
1000,pop125,6439
1000,pop126,42
1000,pop127,43
1000,pop128,633
1000,pop129,1600
1000,pop130,2262
1000,pop131,4030
1000,pop132,2590
1000,pop133,1109
1000,pop134,31
1000,pop135,828
1000,pop136,0
1000,pop137,143
1000,pop138,470
1000,pop139,2156
1000,pop140,1109
1000,pop141,3419
1000,pop142,1271
1000,pop143,3
1000,pop144,3613
1000,pop145,0
1000,pop146,437
1000,pop147,348
1000,pop148,472
