time,node,decisions
1000,pop0,232
1000,pop1,1206
1000,pop2,634
1000,pop3,120
1000,pop4,199
1000,pop5,8
1000,pop6,0
1000,pop7,193
1000,pop8,159
1000,pop9,0
1000,pop10,612
1000,pop11,109
1000,pop12,442
1000,pop13,0
1000,pop14,446
1000,pop15,218
1000,pop16,181
1000,pop17,1458
1000,pop18,2
1000,pop19,398
1000,pop20,1156
1000,pop21,178
1000,pop22,214
1000,pop23,178
1000,pop24,0
1000,pop25,217
1000,pop26,276
1000,pop27,1
1000,pop28,505
1000,pop29,0
1000,pop30,298
1000,pop31,243
1000,pop32,852
1000,pop33,1355
1000,pop34,0
1000,pop35,211
1000,pop36,432
1000,pop37,0
1000,pop38,2
1000,pop39,2
1000,pop40,769
1000,pop41,296
1000,pop42,824
1000,pop43,560
1000,pop44,33
1000,pop45,485
1000,pop46,3117
1000,pop47,798
1000,pop48,2130
1000,pop49,1605
1000,pop50,2716
1000,pop51,4684
1000,pop52,2524
1000,pop53,2081
1000,pop54,1083
1000,pop55,1741
1000,pop56,1677
1000,pop57,244
