time,node,decisions
1000,pop0,430
1000,pop1,5
1000,pop2,696
1000,pop3,431
1000,pop4,2263
1000,pop5,238
1000,pop6,56
1000,pop7,1627
1000,pop8,0
1000,pop9,219
1000,pop10,701
1000,pop11,513
1000,pop12,236
1000,pop13,132
1000,pop14,961
1000,pop15,0
1000,pop16,326
1000,pop17,1939
1000,pop18,0
1000,pop19,0
1000,pop20,217
1000,pop21,480
1000,pop22,598
1000,pop23,563
1000,pop24,635
1000,pop25,1197
1000,pop26,240
1000,pop27,815
1000,pop28,0
1000,pop29,319
1000,pop30,158
1000,pop31,201
1000,pop32,2198
1000,pop33,1109
1000,pop34,411
1000,pop35,223
1000,pop36,654
1000,pop37,223
1000,pop38,0
1000,pop39,0
1000,pop40,0
1000,pop41,2
1000,pop42,6
1000,pop43,208
1000,pop44,2361
1000,pop45,890
1000,pop46,530
1000,pop47,188
1000,pop48,728
1000,pop49,0
1000,pop50,2622
1000,pop51,2962
1000,pop52,2296
1000,pop53,1189
1000,pop54,112
1000,pop55,746
1000,pop56,705
1000,pop57,204
