time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,19,0,0,19,0,0,0,2.6315789473684212,0,0.0,0,0,0.0,0.0
100,444,269,0,175,0,34.87998134465821,4.981518106192226,2.65990990990991,4.5648484848484845,16.963963963963963,21.609665427509295,16.550185873605948,0.3459519725557465,0.07262315949463298
200,873,702,0,171,0,36.59163028223745,5.0050300458164685,2.672394043528064,4.693759832197168,20.50630011454754,23.252136752136753,17.423076923076923,0.3623572224960449,0.08077154042811212
300,1278,1116,0,162,0,37.37814272211792,4.992179291868905,2.672926447574335,4.709923664122138,22.20813771517997,23.987455197132615,17.56810035842294,0.3705144588080253,0.08522500311012103
400,1703,1532,0,171,0,37.313338374534894,5.002734439895502,2.6788021139166176,4.732793522267206,22.65237815619495,23.965404699738905,17.609007832898172,0.372347766622109,0.08595256279969098
500,2139,1955,3,181,32.5888420700445,37.5699399041184,5.009020818964567,2.6797568957456757,4.739155525632394,23.03553062178588,24.16470588235294,17.660358056265984,0.3783110820406351,0.08764213562302253
600,2553,2378,3,172,32.5888420700445,37.6096938509447,5.010260331078014,2.682726204465335,4.738908394510054,23.262044653349,24.210260723296887,17.669890664423885,0.38073170290592245,0.08851542437104766
700,2976,2800,3,173,32.5888420700445,37.79408735402733,5.0081813842650975,2.6801075268817205,4.744517173898374,23.625336021505376,24.3675,17.759642857142858,0.38090672851808,0.0896773619706568
800,3390,3237,3,150,32.5888420700445,37.92441291666381,5.012087328982443,2.6823008849557524,4.739380427129782,23.828318584070797,24.503243744207598,17.79147358665431,0.3815281572172519,0.08977927182535035
900,3823,3661,3,159,32.5888420700445,37.850996889974255,5.007879033429788,2.6808788909233585,4.7495453364510265,23.909233586188858,24.41928434853865,17.795957388691615,0.3807062442867448,0.0898460669201122
1000,4241,4072,3,166,32.5888420700445,37.864469112990605,5.0109988733123405,2.680264088658335,4.74779756326148,23.89012025465692,24.44130648330059,17.81016699410609,0.37751023468506534,0.0891109089513416
