time,node,decisions
1000,pop0,221
1000,pop1,913
1000,pop2,219
1000,pop3,306
1000,pop4,151
1000,pop5,332
1000,pop6,202
1000,pop7,883
1000,pop8,310
1000,pop9,201
1000,pop10,577
1000,pop11,216
1000,pop12,0
1000,pop13,162
1000,pop14,2865
1000,pop15,181
1000,pop16,0
1000,pop17,199
1000,pop18,796
1000,pop19,492
1000,pop20,289
1000,pop21,618
1000,pop22,217
1000,pop23,664
1000,pop24,775
1000,pop25,889
1000,pop26,888
1000,pop27,893
1000,pop28,721
1000,pop29,560
1000,pop30,127
1000,pop31,4
1000,pop32,0
1000,pop33,0
1000,pop34,1605
1000,pop35,322
1000,pop36,978
1000,pop37,0
1000,pop38,240
1000,pop39,89
1000,pop40,0
1000,pop41,418
1000,pop42,481
1000,pop43,538
1000,pop44,273
1000,pop45,0
1000,pop46,340
1000,pop47,0
1000,pop48,911
1000,pop49,340
1000,pop50,2769
1000,pop51,2697
1000,pop52,1699
1000,pop53,1497
1000,pop54,553
1000,pop55,103
1000,pop56,158
1000,pop57,0
