time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,28,0,0,28,0,0,0,2.75,0,0.0,0,0,0.0,0.0
100,652,251,161,240,26.867793373518072,33.38942718525641,4.955626375157997,2.645705521472393,5.141554959785522,14.707055214723926,20.609561752988046,16.92828685258964,0.0994324835146372,0.441174905847925
200,1271,641,397,233,29.352357364087,37.41311452365952,4.985732153061344,2.6530291109362705,5.344665383793029,19.667191188040913,24.405616224648988,18.28393135725429,0.09978968708351243,0.4909692840025201
300,1885,1044,608,233,30.547667418855106,38.64775462058329,4.973278522243104,2.6583554376657825,5.373829238495996,21.00212201591512,25.489463601532567,18.471264367816094,0.09979747834474943,0.4985346370329883
400,2522,1421,880,221,30.477150351988154,39.22230412987327,4.981025024450194,2.6586042823156224,5.3892910262766485,21.550753370341,26.0,18.67558057705841,0.1002029749549302,0.5018308565983536
500,3103,1787,1100,216,30.38387751069236,39.27760011743574,4.9826431467060415,2.6583951015146634,5.393105099353603,21.779245891073156,26.022383883603805,18.70900951315053,0.09983527769006398,0.5012686360339887
600,3733,2181,1318,234,30.659961942734235,39.29369962065569,4.991619096888562,2.65952317171176,5.403372414701621,21.975354942405573,26.054103622191654,18.778541953232462,0.10019003639607045,0.5014274708008193
700,4360,2579,1547,234,30.611737694682805,39.27270330328565,4.992064594041606,2.6626146788990828,5.41830138834242,22.10940366972477,26.02675455602947,18.7157813105855,0.10068889802917678,0.5035282874852369
800,4954,2985,1756,213,30.872068758142078,39.35637258058629,4.99062516093186,2.660880096891401,5.422082049777517,22.383326604763827,26.088442211055277,18.718592964824122,0.09993442807806369,0.505314156656061
900,5540,3372,1947,221,31.23282338927374,39.26313244527764,4.993219971769195,2.6611913357400723,5.412970910824988,22.53808664259928,25.987247924080663,18.64976275207592,0.0991088829070264,0.5056139808925315
1000,6122,3748,2162,212,31.21821710632282,39.278897795877945,4.992069121733362,2.660731786997713,5.41715826073368,22.649950996406403,26.0,18.64087513340448,0.09842844026547153,0.5040023937778924
