time,node,decisions
1000,pop0,0
1000,pop1,0
1000,pop2,911
1000,pop3,1615
1000,pop4,1059
1000,pop5,296
1000,pop6,66
1000,pop7,122
1000,pop8,114
1000,pop9,80
1000,pop10,216
1000,pop11,352
1000,pop12,625
1000,pop13,221
1000,pop14,306
1000,pop15,881
1000,pop16,898
1000,pop17,2775
1000,pop18,732
1000,pop19,748
1000,pop20,5568
1000,pop21,164
1000,pop22,912
1000,pop23,160
1000,pop24,2037
1000,pop25,1101
1000,pop26,7
1000,pop27,338
1000,pop28,0
1000,pop29,1676
1000,pop30,0
1000,pop31,807
1000,pop32,685
1000,pop33,1460
1000,pop34,1025
1000,pop35,672
1000,pop36,1269
1000,pop37,383
1000,pop38,1125
1000,pop39,765
1000,pop40,589
1000,pop41,3345
1000,pop42,3
1000,pop43,0
1000,pop44,1531
1000,pop45,1061
1000,pop46,0
1000,pop47,181
1000,pop48,5
1000,pop49,523
1000,pop50,1135
1000,pop51,1102
1000,pop52,426
1000,pop53,813
1000,pop54,0
1000,pop55,257
1000,pop56,61
1000,pop57,211
1000,pop58,415
1000,pop59,410
1000,pop60,3
1000,pop61,2664
1000,pop62,2728
1000,pop63,215
1000,pop64,384
1000,pop65,785
1000,pop66,767
1000,pop67,1938
1000,pop68,446
1000,pop69,861
1000,pop70,3650
1000,pop71,777
1000,pop72,1453
1000,pop73,1139
1000,pop74,7
1000,pop75,608
1000,pop76,854
1000,pop77,1546
1000,pop78,51
1000,pop79,1956
1000,pop80,217
1000,pop81,3271
1000,pop82,65
1000,pop83,278
1000,pop84,213
1000,pop85,50
1000,pop86,1604
1000,pop87,74
1000,pop88,440
1000,pop89,555
1000,pop90,583
1000,pop91,1340
1000,pop92,1715
1000,pop93,3269
1000,pop94,4808
1000,pop95,2836
1000,pop96,1518
1000,pop97,2038
1000,pop98,462
1000,pop99,960
1000,pop100,2098
1000,pop101,1710
1000,pop102,3935
1000,pop103,2689
1000,pop104,223
1000,pop105,790
1000,pop106,1247
1000,pop107,2477
1000,pop108,2190
1000,pop109,1579
1000,pop110,3344
1000,pop111,785
1000,pop112,413
1000,pop113,2798
1000,pop114,3328
1000,pop115,485
1000,pop116,2890
1000,pop117,232
1000,pop118,781
1000,pop119,1326
1000,pop120,4906
1000,pop121,2830
1000,pop122,400
1000,pop123,3615
1000,pop124,3696
1000,pop125,5654
1000,pop126,402
1000,pop127,548
1000,pop128,1188
1000,pop129,2368
1000,pop130,3335
1000,pop131,6051
1000,pop132,2059
1000,pop133,4057
1000,pop134,1384
1000,pop135,217
1000,pop136,0
1000,pop137,0
1000,pop138,1
1000,pop139,1245
1000,pop140,1504
1000,pop141,4045
1000,pop142,1780
1000,pop143,227
1000,pop144,2868
1000,pop145,665
1000,pop146,217
1000,pop147,217
1000,pop148,144
