time,node,decisions
1000,pop0,833
1000,pop1,1759
1000,pop2,1141
1000,pop3,1658
1000,pop4,702
1000,pop5,1167
1000,pop6,543
1000,pop7,892
1000,pop8,755
1000,pop9,560
1000,pop10,1366
1000,pop11,555
1000,pop12,635
1000,pop13,55
1000,pop14,1271
1000,pop15,496
1000,pop16,1269
1000,pop17,1445
1000,pop18,1045
1000,pop19,615
1000,pop20,317
1000,pop21,315
1000,pop22,985
1000,pop23,907
1000,pop24,563
1000,pop25,766
1000,pop26,458
1000,pop27,1328
1000,pop28,599
1000,pop29,583
1000,pop30,254
1000,pop31,501
1000,pop32,126
1000,pop33,557
1000,pop34,909
1000,pop35,1050
1000,pop36,802
1000,pop37,500
1000,pop38,1248
1000,pop39,1623
1000,pop40,1130
1000,pop41,1386
1000,pop42,778
1000,pop43,1324
1000,pop44,2357
1000,pop45,578
1000,pop46,566
1000,pop47,862
1000,pop48,755
1000,pop49,552
1000,pop50,4830
1000,pop51,4881
1000,pop52,3772
1000,pop53,4310
1000,pop54,697
1000,pop55,876
1000,pop56,1658
1000,pop57,523
