time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,21,0,0,21,0,0,0,2.619047619047619,0,0.0,0,0,0.0,0.0
100,501,252,4,245,20.960503956405592,39.499650652390976,5.012060606422162,2.6487025948103793,5.990249187432286,22.07185628742515,26.488095238095237,17.896825396825395,0.3352626200309898,0.11405007137998151
200,969,711,7,251,23.60573834391355,44.43228893987522,5.000654541736751,2.656346749226006,6.106622240733028,30.262125902992775,31.27426160337553,18.50632911392405,0.35698989935378017,0.1408630800906073
300,1435,1186,7,242,23.60573834391355,44.89873066956866,4.999381264371266,2.652264808362369,6.098453608247422,32.978397212543555,31.6964586846543,18.188026981450253,0.35818690248688245,0.1488549177165146
400,1942,1657,13,272,43.002801440799786,45.24968871709821,4.98914202244681,2.657569515962925,6.118042138191186,34.24150360453141,32.04043452021726,18.11466505733253,0.36194621660661397,0.15676264277172255
500,2439,2133,14,292,73.37594770938959,45.78134030602143,4.98429865041176,2.6568265682656826,6.125788809423644,35.82041820418204,32.562119081106424,18.31504922644163,0.3669557390928521,0.16485425144420668
600,2918,2630,20,268,113.05428635198366,45.90989711288583,4.982920316311091,2.6634681288553805,6.134913866621184,36.97978067169294,32.6787072243346,18.332699619771862,0.36931820430473744,0.1689730558798622
700,3381,3106,21,254,134.47893730260728,46.05807338728761,4.991182324030683,2.6622301094350784,6.130797240321963,37.84738243123336,32.80489375402447,18.417900837089505,0.3679787792788522,0.1715873375558512
800,3851,3562,21,268,134.47893730260728,46.116520684366456,4.992240968077167,2.66060763438068,6.1090473831929994,38.434172942092964,32.87450870297586,18.4685569904548,0.36631826336731205,0.17378740564652884
900,4287,4000,23,264,154.65457164010428,46.01089651756479,4.993519719796951,2.6573361324935854,6.106389193136181,39.01422906461395,32.7705,18.50575,0.36305256527712915,0.17448146940043613
1000,4742,4459,25,258,156.994262089518,45.97470015274128,4.999106560522754,2.6592155208772668,6.099117935315256,39.370307886967524,32.72101368019735,18.483292217986097,0.36226544043024267,0.17568142571360423
