time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,45,0,0,45,0,0,0,2.6222222222222222,0,0.0,0,0,0.0,0.0
100,1045,242,30,773,45.315758626517685,51.03658007585499,5.035136197440008,2.6679425837320574,5.13331375715754,33.457416267942584,37.710743801652896,35.35537190082645,0.31932843238766306,0.17466854507042373
200,2047,904,224,919,64.16597091251904,69.61164312877723,5.028837194438204,2.6590131900341962,5.335489561893561,53.18808011724475,56.251106194690266,45.584070796460175,0.36965057980260824,0.24603756150990114
300,3045,1599,454,992,75.69682405163162,78.95161106078272,5.008472414953933,2.6627257799671593,5.397218846273423,62.71231527093596,65.65228267667293,46.80237648530331,0.3864182196450071,0.2725170943630803
400,4046,2307,751,988,86.46829618507914,83.8735367813999,5.000352792688693,2.6631240731586754,5.452332418659349,68.75383094414236,70.60511486779367,47.7074122236671,0.38836121625621767,0.28782333460128473
500,5042,3052,1040,950,90.79753807220109,87.7293843712513,5.003597446921876,2.6632288774295914,5.478512584082836,71.88238794129313,74.47575360419397,48.68840104849279,0.38924014791719597,0.29411102317846305
600,6027,3789,1317,921,92.1366524402568,88.42564688120297,4.99712981676463,2.663680106188817,5.482873541936678,73.70084619213539,75.18975983109,48.91396146740565,0.38800119745070344,0.29528982481212773
700,7082,4496,1573,1013,93.35929479436533,88.9605721714864,4.99634504136798,2.6618186952838183,5.4940055940856585,74.60816153628919,75.73265124555161,49.09964412811388,0.39008727136054094,0.297445660335056
800,8099,5247,1883,969,93.58869328289825,90.12728224076024,4.993232484991301,2.6653907889862944,5.502406331325086,76.23064575873565,76.89212883552506,49.148084619782736,0.39383270660503444,0.30142073722758994
900,9072,5991,2152,929,94.13476763890449,91.15705585877457,4.996475088756142,2.666225749559083,5.512341844317405,77.27061287477954,77.9093640460691,49.58637956935403,0.3942285418886459,0.3024012817570046
1000,10077,6665,2426,986,94.15308923948781,91.50482426356459,4.99854782946052,2.66547583606232,5.518041545112649,77.89709238860772,78.2403600900225,49.66046511627907,0.3939356505347898,0.3034966156447066
