time,node,sf
100,pop56,b
100,pop56,a
100,pop56,c
100,pop56,d
100,pop56,e
100,pop27,a
100,pop27,b
100,pop27,e
100,pop27,c
100,pop27,d
100,pop53,b
100,pop53,a
100,pop53,c
100,pop53,d
100,pop53,e
100,pop23,a
100,pop23,d
100,pop23,e
100,pop23,b
100,pop23,c
100,pop5,a
100,pop5,b
100,pop5,d
100,pop5,c
100,pop5,e
100,pop28,c
100,pop28,a
100,pop28,d
100,pop28,e
100,pop28,b
100,pop38,c
100,pop38,d
100,pop38,e
100,pop38,a
100,pop38,b
100,pop42,a
100,pop42,b
100,pop42,c
100,pop4,d
100,pop4,e
100,pop4,b
100,pop4,c
100,pop29,a
100,pop29,b
100,pop29,d
100,pop29,c
100,pop29,e
100,pop26,d
100,pop26,e
100,pop26,a
100,pop26,b
100,pop25,a
100,pop55,d
100,pop55,e
100,pop1,a
100,pop1,c
100,pop1,b
100,pop1,e
100,pop1,d
100,pop51,b
100,pop51,a
100,pop51,c
100,pop51,d
100,pop19,b
100,pop19,c
100,pop19,d
100,pop52,b
100,pop18,b
100,pop18,a
100,pop18,d
100,pop18,c
200,pop56,b
200,pop56,c
200,pop56,a
200,pop56,d
200,pop56,e
200,pop27,a
200,pop27,b
200,pop27,c
200,pop27,e
200,pop27,d
200,pop53,a
200,pop53,c
200,pop53,e
200,pop53,d
200,pop53,b
200,pop23,a
200,pop23,c
200,pop23,b
200,pop5,a
200,pop5,b
200,pop5,c
200,pop5,d
200,pop28,d
200,pop28,e
200,pop28,b
200,pop28,a
200,pop28,c
200,pop38,a
200,pop38,c
200,pop38,b
200,pop38,d
200,pop38,e
200,pop42,c
200,pop42,b
200,pop42,a
200,pop4,b
200,pop4,a
200,pop4,c
200,pop4,d
200,pop4,e
200,pop29,a
200,pop29,b
200,pop29,c
200,pop26,c
200,pop26,d
200,pop26,e
200,pop25,c
200,pop25,b
200,pop25,a
200,pop51,b
200,pop51,e
200,pop51,d
200,pop19,a
200,pop19,b
200,pop19,c
200,pop41,b
200,pop44,b
200,pop44,a
200,pop44,c
300,pop56,a
300,pop56,c
300,pop56,b
300,pop56,e
300,pop56,d
300,pop27,b
300,pop27,d
300,pop27,a
300,pop27,e
300,pop27,c
300,pop53,c
300,pop53,b
300,pop53,a
300,pop53,e
300,pop53,d
300,pop23,a
300,pop23,d
300,pop23,b
300,pop23,e
300,pop23,c
300,pop5,b
300,pop5,c
300,pop5,d
300,pop5,a
300,pop5,e
300,pop28,b
300,pop28,d
300,pop28,e
300,pop28,a
300,pop28,c
300,pop38,a
300,pop38,b
300,pop38,e
300,pop38,c
300,pop38,d
300,pop42,a
300,pop42,b
300,pop42,c
300,pop42,d
300,pop42,e
300,pop4,b
300,pop4,c
300,pop4,d
300,pop4,a
300,pop29,b
300,pop29,a
300,pop29,c
300,pop26,a
300,pop26,b
300,pop26,c
300,pop25,c
300,pop25,a
300,pop25,d
300,pop25,e
300,pop25,b
300,pop1,c
300,pop1,d
300,pop1,e
300,pop1,b
300,pop1,a
300,pop51,e
300,pop51,c
300,pop51,b
300,pop51,a
400,pop56,a
400,pop56,c
400,pop56,b
400,pop56,d
400,pop56,e
400,pop27,b
400,pop27,e
400,pop27,c
400,pop27,a
400,pop27,d
400,pop53,c
400,pop53,d
400,pop53,e
400,pop53,b
400,pop53,a
400,pop23,a
400,pop23,c
400,pop23,d
400,pop23,b
400,pop23,e
400,pop5,b
400,pop5,c
400,pop5,a
400,pop5,e
400,pop28,b
400,pop28,e
400,pop28,d
400,pop28,a
400,pop28,c
400,pop38,b
400,pop38,a
400,pop38,e
400,pop38,c
400,pop42,a
400,pop42,c
400,pop42,b
400,pop42,d
400,pop42,e
400,pop4,b
400,pop4,a
400,pop4,c
400,pop29,d
400,pop29,b
400,pop29,a
400,pop29,c
400,pop29,e
400,pop26,c
400,pop26,b
400,pop25,a
400,pop1,b
400,pop1,a
400,pop1,c
400,pop1,d
400,pop51,d
400,pop51,a
400,pop51,b
400,pop51,e
400,pop51,c
400,pop19,a
400,pop19,c
400,pop19,e
400,pop41,e
400,pop41,c
500,pop56,a
500,pop56,b
500,pop56,c
500,pop56,d
500,pop56,e
500,pop27,b
500,pop27,c
500,pop27,a
500,pop27,d
500,pop27,e
