flow,node,dec_count,dec_time_avg,dec_time_std
1,pop2,2,0.0016936063766479492,0.0013729333877563477
1,pop56,1,0.0002956390380859375,0.0
1,pop48,4,0.00037854909896850586,0.00010318269876259613
1,pop52,1,0.00034618377685546875,0.0
1,pop53,1,0.0003826618194580078,0.0
1,pop51,1,0.0003631114959716797,0.0
1,pop22,1,0.0003910064697265625,0.0
2,pop3,2,0.0014438629150390625,0.00115203857421875
2,pop52,2,0.00031745433807373047,3.063678741455078e-05
2,pop48,4,0.00036841630935668945,6.584657055199305e-05
2,pop53,1,0.0003991127014160156,0.0
2,pop42,1,0.0003592967987060547,0.0
3,pop4,2,0.0014728307723999023,0.0011860132217407227
3,pop51,1,0.0003094673156738281,0.0
3,pop19,4,0.0004055500030517578,0.000125632905124224
3,pop18,1,0.0003719329833984375,0.0
3,pop38,1,0.0003986358642578125,0.0
3,pop39,1,0.0003902912139892578,0.0
4,pop5,2,0.0015778541564941406,0.0012924671173095703
4,pop10,1,0.0002994537353515625,0.0
4,pop51,2,0.0003300905227661133,1.4662742614746094e-05
4,pop19,4,0.0003992319107055664,7.646297937148579e-05
4,pop53,1,0.0003936290740966797,0.0
4,pop42,1,0.00040602684020996094,0.0
5,pop14,2,0.0015488862991333008,0.0012634992599487305
5,pop50,1,0.0003571510314941406,0.0
5,pop53,1,0.0003516674041748047,0.0
5,pop51,2,0.00038886070251464844,4.291534423828125e-06
5,pop19,5,0.0012057304382324218,0.0016131010298882835
5,pop18,2,0.00040280818939208984,1.0728836059570312e-06
5,pop38,1,0.00553441047668457,0.0
5,pop47,1,0.00038933753967285156,0.0
6,pop15,2,0.0016232728958129883,0.0013254880905151367
6,pop1,1,0.0003154277801513672,0.0
6,pop53,2,0.0003401041030883789,1.919269561767578e-05
6,pop51,3,0.00035953521728515625,2.104125570636284e-05
6,pop19,1,0.0033903121948242188,0.0
6,pop29,4,0.00040847063064575195,8.336410115406812e-05
6,pop50,1,0.00037598609924316406,0.0
6,pop55,1,0.0003879070281982422,0.0
7,pop22,2,0.0014646053314208984,0.0011680126190185547
7,pop51,1,0.00029397010803222656,0.0
7,pop19,4,0.00035506486892700195,2.746804246175073e-05
8,pop27,2,0.001605391502380371,0.0013054609298706055
8,pop44,1,0.00037479400634765625,0.0
8,pop45,1,0.00031495094299316406,0.0
8,pop46,1,0.00034356117248535156,0.0
8,pop51,2,0.00035059452056884766,1.1324882507324219e-05
8,pop19,4,0.0003724098205566406,5.035657767740621e-05
8,pop47,1,0.0003764629364013672,0.0
9,pop31,2,0.0015277862548828125,0.0012335777282714844
9,pop30,1,0.000308990478515625,0.0
9,pop48,4,0.00042438507080078125,9.846441967842417e-05
9,pop52,1,0.00040268898010253906,0.0
9,pop53,1,0.00037026405334472656,0.0
9,pop51,1,0.0003979206085205078,0.0
9,pop46,1,0.00036454200744628906,0.0
9,pop20,1,0.0004010200500488281,0.0
10,pop33,2,0.0015478134155273438,0.0012545585632324219
