time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,18,0,0,18,0,0,0,2.7222222222222223,0,0.0,0,0,0.0,0.0
100,406,233,0,173,0,32.64800701280957,4.976884074694569,2.665024630541872,4.702570379436964,18.926108374384235,19.5793991416309,15.394849785407725,0.3060707232552075,0.08090762324617033
200,809,598,0,211,0,39.37686860383564,4.989115313812152,2.6526576019777504,5.014269275028768,26.930778739184177,26.2809364548495,15.869565217391305,0.3344045783382204,0.11327172993279978
300,1185,977,0,208,0,45.533650450476046,4.999897539434811,2.6472573839662448,5.077139413419044,31.99240506329114,32.336745138178095,16.212896622313202,0.35041749429513835,0.13179485029521693
400,1554,1348,1,205,14.756331855086996,47.34607378645141,4.993131001929512,2.6492921492921493,5.093836598184424,34.303088803088805,34.18026706231454,16.449554896142434,0.35479530604615617,0.13783677017356732
500,1955,1745,1,209,14.756331855086996,48.4951227595196,4.983265516124582,2.649616368286445,5.066343042071197,35.233759590792836,35.30830945558739,16.327220630372494,0.35858101929155967,0.14423456796368192
600,2361,2126,1,234,14.756331855086996,49.39686173195006,4.99525231476643,2.655654383735705,5.075644767407231,36.092757306226176,36.1829727187206,16.556914393226716,0.36844402240068336,0.14923802580932688
700,2750,2528,4,218,46.87270107501892,50.76598855225683,4.992167292834577,2.6614545454545455,5.083991600839916,36.97818181818182,37.48496835443038,16.540348101265824,0.3728941921222463,0.15193282228063257
800,3146,2937,4,205,46.87270107501892,50.81541093231484,4.993538083361547,2.6633820724729818,5.058269289218879,37.03019707565162,37.53489955737147,16.51685393258427,0.3766826309305084,0.15194332957021398
900,3539,3327,4,208,46.87270107501892,50.658664864896224,4.996945126089137,2.6614862955637184,5.057200434041234,36.873693133653575,37.379921851517885,16.563871355575593,0.37790805441553715,0.15083497270692636
1000,3966,3731,4,231,46.87270107501892,50.505812975479216,4.994787935738026,2.6593545133635903,5.074259143590811,36.8709026727181,37.23076923076923,16.628785848298044,0.3803227291088337,0.15149671253590036
