flow,node,dec_count,dec_time_avg,dec_time_std
1,pop5,2,0.0017586946487426758,0.001410365104675293
1,pop4,1,0.00034809112548828125,0.0
1,pop51,2,0.00038123130798339844,2.1219253540039062e-05
1,pop22,4,0.00041234493255615234,3.7389362269214576e-05
1,pop29,1,0.00034165382385253906,0.0
2,pop9,2,0.0015599727630615234,0.0012593269348144531
2,pop51,2,0.0003412961959838867,1.5497207641601562e-06
2,pop22,3,0.0003725687662760417,9.073141814239869e-06
3,pop10,2,0.0015804767608642578,0.0012669563293457031
3,pop51,2,0.0003801584243774414,3.1828880310058594e-05
3,pop22,4,0.0004519820213317871,0.00013281459724911958
3,pop52,1,0.0003643035888671875,0.0
3,pop53,1,0.00037741661071777344,0.0
3,pop1,1,0.00040435791015625,0.0
3,pop15,1,0.00035953521728515625,0.0
4,pop12,3,0.0012121200561523438,0.0012426325719129606
4,pop52,2,0.00036025047302246094,1.7642974853515625e-05
4,pop51,2,0.00036215782165527344,1.4066696166992188e-05
4,pop22,4,0.0003998279571533203,6.48995780343657e-05
5,pop13,2,0.001631617546081543,0.0013245344161987305
5,pop52,1,0.00034308433532714844,0.0
5,pop51,2,0.0003534555435180664,1.7762184143066406e-05
5,pop22,4,0.00042307376861572266,0.00010557562617193003
5,pop46,1,0.0003981590270996094,0.0
5,pop20,1,0.0003619194030761719,0.0
5,pop19,1,0.0003769397735595703,0.0
5,pop18,1,0.00039649009704589844,0.0
6,pop14,2,0.0014805793762207031,0.0011725425720214844
6,pop50,2,0.00034415721893310547,7.510185241699219e-06
6,pop32,3,0.0004309813181559245,0.00011472407605262068
6,pop52,1,0.00040531158447265625,0.0
6,pop48,1,0.0003833770751953125,0.0
6,pop49,1,0.0003674030303955078,0.0
7,pop16,2,0.0016312599182128906,0.0013248920440673828
7,pop23,4,0.0004145503044128418,0.00011058451206942443
7,pop21,1,0.0003631114959716797,0.0
7,pop22,1,0.00037169456481933594,0.0
7,pop51,1,0.0004172325134277344,0.0
7,pop46,1,0.00041866302490234375,0.0
7,pop20,1,0.00038361549377441406,0.0
8,pop17,2,0.0015336275100708008,0.0012270212173461914
8,pop50,2,0.00037360191345214844,3.0994415283203125e-06
