,flow,node,dec_count,dec_time_avg,dec_time_std
2911,549,pop53,1,0.00019860267639160156,0.0
2912,549,pop51,1,0.00019860267639160156,0.0
2913,549,pop8,1,0.000209808349609375,0.0
2914,550,pop23,3,0.00022180875142415365,8.985614969541694e-05
2915,550,pop24,3,0.00021417935689290365,7.377718585507187e-06
2916,550,pop14,3,0.0002124309539794922,4.282695002653593e-06
2917,550,pop50,6,0.00020805994669596353,5.140610258991314e-06
2918,550,pop55,3,0.00021425882975260416,6.858650528714312e-06
2919,550,pop52,3,0.00027052561442057293,8.020351231849365e-05
2920,550,pop12,1,0.00038242340087890625,0.0
2921,550,pop35,2,0.0002669095993041992,3.9696693420410156e-05
2922,551,pop42,5,0.0001903057098388672,6.640501445215133e-05
2923,551,pop53,1,0.00020575523376464844,0.0
2924,552,pop26,2,0.00019347667694091797,2.753734588623047e-05
2925,552,pop50,1,0.0002067089080810547,0.0
2926,552,pop51,1,0.0002129077911376953,0.0
2927,552,pop19,1,0.00020647048950195312,0.0
2928,552,pop18,4,0.0002721548080444336,6.74586610538303e-05
2929,553,pop42,4,0.0002142786979675293,6.836408512638226e-05
2930,553,pop53,1,0.0002014636993408203,0.0
2931,553,pop51,1,0.00020313262939453125,0.0
2932,553,pop52,1,0.00019407272338867188,0.0
2933,554,pop26,2,0.00020754337310791016,1.633167266845703e-05
2934,554,pop50,1,0.00020384788513183594,0.0
2935,554,pop51,3,0.0002086162567138672,5.5437660301829295e-06
2936,554,pop53,5,0.00020575523376464844,3.908901506790008e-06
2937,554,pop1,3,0.00022117296854654947,6.17540428799388e-06
2938,554,pop15,2,0.0002764463424682617,7.927417755126953e-05
2939,554,pop10,2,0.0002086162567138672,4.0531158447265625e-06
2940,554,pop5,2,0.0003647804260253906,2.8848648071289062e-05
2941,555,pop47,2,0.00017249584197998047,5.137920379638672e-05
2942,555,pop51,2,0.00020420551300048828,4.887580871582031e-06
2943,555,pop46,2,0.0002104043960571289,1.1920928955078125e-07
2944,555,pop45,2,0.0003352165222167969,8.392333984375e-05
2945,556,pop42,3,0.0002036889394124349,1.398948087679929e-05
2946,556,pop53,2,0.00021755695343017578,3.933906555175781e-06
2947,556,pop51,4,0.00025385618209838867,7.037516647685828e-05
2948,556,pop50,3,0.00020996729532877603,5.969464606670991e-06
2949,556,pop17,3,0.00021084149678548178,2.7621821080816217e-06
2950,556,pop25,2,0.00027239322662353516,6.210803985595703e-05
2951,556,pop28,1,0.00039076805114746094,0.0
2952,557,pop42,3,0.0001614093780517578,6.708535647710658e-05
2953,557,pop53,3,0.00025574366251627606,6.345767262668594e-05
2954,557,pop51,2,0.00020682811737060547,2.7418136596679688e-06
2955,557,pop19,2,0.00021004676818847656,4.5299530029296875e-06
2956,557,pop20,2,0.00035130977630615234,2.4199485778808594e-05
2957,558,pop23,2,0.00019669532775878906,2.8848648071289062e-05
2958,558,pop24,1,0.00020456314086914062,0.0
2959,558,pop14,1,0.0002288818359375,0.0
2960,558,pop50,1,0.00021123886108398438,0.0
2961,558,pop51,4,0.00023978948593139648,5.153961625018201e-05
2962,558,pop10,1,0.0002117156982421875,0.0
2963,558,pop11,1,0.0001957416534423828,0.0
2964,559,pop47,2,0.0001850128173828125,3.62396240234375e-05
2965,559,pop51,5,0.00023665428161621094,5.6115164382133353e-05
2966,559,pop50,3,0.00020964940388997397,3.1045317625402786e-06
2967,559,pop35,3,0.00023436546325683594,4.1865831805503735e-05
2968,559,pop52,2,0.00020873546600341797,5.960464477539062e-07
2969,559,pop56,1,0.0003719329833984375,0.0
2970,559,pop53,2,0.0002887248992919922,8.058547973632812e-05
2971,560,pop23,2,0.0001595020294189453,7.581710815429688e-05
2972,560,pop24,1,0.00020766258239746094,0.0
2973,560,pop14,1,0.00021004676818847656,0.0
2974,560,pop50,3,0.0002133051554361979,4.832838629249182e-06
2975,560,pop35,3,0.0002609093983968099,7.509752123149266e-05
2976,560,pop51,2,0.0002759695053100586,6.42538070678711e-05
2977,561,pop26,2,0.0001863241195678711,4.6133995056152344e-05
2978,561,pop50,3,0.00020535786946614584,3.841096869657698e-06
2979,561,pop51,1,0.00022339820861816406,0.0
2980,561,pop53,2,0.0003209114074707031,6.413459777832031e-05
2981,562,pop42,2,0.00019633769989013672,3.826618194580078e-05
2982,562,pop53,1,0.0002028942108154297,0.0
2983,562,pop51,2,0.00020968914031982422,5.960464477539062e-07
2984,562,pop50,3,0.00023206075032552084,3.691580631165828e-05
2985,562,pop35,3,0.0002658367156982422,8.164179998256531e-05
2986,563,pop47,2,0.0001537799835205078,6.699562072753906e-05
2987,563,pop51,4,0.00025856494903564453,8.350889393923993e-05
2988,563,pop10,2,0.00023806095123291016,4.184246063232422e-05
2989,563,pop53,4,0.0002110600471496582,5.5001233599789615e-06
2990,563,pop1,2,0.00021088123321533203,2.7418136596679688e-06
2991,563,pop15,1,0.0004112720489501953,0.0
2992,563,pop50,2,0.00021457672119140625,9.5367431640625e-06
2993,563,pop14,3,0.00021179517110188803,2.044785869958974e-06
2994,563,pop24,2,0.00020945072174072266,2.2649765014648438e-06
2995,563,pop23,1,0.0003056526184082031,0.0
2996,563,pop27,2,0.0002747774124145508,6.139278411865234e-05
2997,564,pop26,2,0.0001672506332397461,5.1140785217285156e-05
2998,564,pop50,4,0.00023925304412841797,4.950688741858222e-05
2999,564,pop51,1,0.00020599365234375,0.0
3000,564,pop8,1,0.00019693374633789062,0.0
3001,565,pop23,2,0.0001558065414428711,6.568431854248047e-05
3002,565,pop24,1,0.00021457672119140625,0.0
3003,565,pop14,1,0.00021409988403320312,0.0
3004,565,pop27,3,0.00022753079732259115,2.9967064638264172e-05
3005,565,pop25,1,0.00019788742065429688,0.0
3006,566,pop47,2,0.0001786947250366211,3.993511199951172e-05
3007,566,pop51,4,0.00024068355560302734,6.259804541696583e-05
3008,566,pop19,1,0.0002014636993408203,0.0
3009,566,pop18,1,0.00019741058349609375,0.0
3010,567,pop26,2,0.00020182132720947266,3.445148468017578e-05
3011,567,pop50,2,0.0002084970474243164,1.3113021850585938e-06
3012,567,pop51,1,0.00020956993103027344,0.0
3013,567,pop19,1,0.0002143383026123047,0.0
3014,567,pop18,2,0.00033974647521972656,6.151199340820312e-05
3015,568,pop23,2,0.00019311904907226562,3.3855438232421875e-05
3016,568,pop24,1,0.000232696533203125,0.0
3017,568,pop14,1,0.00021600723266601562,0.0
3018,568,pop50,1,0.0002052783966064453,0.0
3019,568,pop51,3,0.00020647048950195312,5.996910565666669e-06
3020,568,pop46,2,0.0002391338348388672,2.9325485229492188e-05
3021,568,pop45,1,0.0001938343048095703,0.0
3022,569,pop42,5,0.00023074150085449218,7.09068879292974e-05
3023,569,pop53,1,0.0002014636993408203,0.0
3024,569,pop51,1,0.0002129077911376953,0.0
3025,569,pop50,1,0.00020742416381835938,0.0
3026,569,pop35,1,0.00020456314086914062,0.0
3027,570,pop26,2,0.00021386146545410156,2.6941299438476562e-05
3028,570,pop50,4,0.00024878978729248047,7.85424587151082e-05
3029,570,pop51,1,0.0002052783966064453,0.0
3030,570,pop9,1,0.0002040863037109375,0.0
3031,571,pop23,2,0.0001747608184814453,4.792213439941406e-05
3032,571,pop24,1,0.00020432472229003906,0.0
3033,571,pop14,1,0.0002048015594482422,0.0
3034,571,pop50,2,0.00021088123321533203,4.887580871582031e-06
3035,571,pop51,1,0.00021266937255859375,0.0
3036,571,pop8,3,0.0002823670705159505,7.085949203226889e-05
3037,572,pop26,2,0.00018453598022460938,3.743171691894531e-05
3038,572,pop50,4,0.0002415180206298828,6.110938408927235e-05
3039,572,pop55,1,0.00021386146545410156,0.0
3040,572,pop52,1,0.0002079010009765625,0.0
3041,572,pop3,1,0.0002129077911376953,0.0
3042,573,pop23,2,0.00019419193267822266,2.944469451904297e-05
3043,573,pop24,1,0.00020694732666015625,0.0
3044,573,pop14,1,0.00021028518676757812,0.0
